InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,is_cancellation,line_revenue,date,year_month,year,month,weekday,hour,month_label
543986,46000U,POLYESTER FILLER PAD 30CMX30CM,3,2011-02-15 09:46:00,1.25,16738,United Kingdom,False,3.75,2011-02-15,2011-02,2011,2,Tuesday,9,2011-02
574741,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2011-11-06 16:13:00,1.45,15993,United Kingdom,False,1.45,2011-11-06,2011-11,2011,11,Sunday,16,2011-11
549240,22266,EASTER DECORATION HANGING BUNNY,3,2011-04-07 11:37:00,0.65,15910,United Kingdom,False,1.95,2011-04-07,2011-04,2011,4,Thursday,11,2011-04
544700,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-02-23 10:10:00,2.1,18041,United Kingdom,False,4.2,2011-02-23,2011-02,2011,2,Wednesday,10,2011-02
569698,20726,LUNCH BAG WOODLAND,10,2011-10-05 15:49:00,1.65,14054,United Kingdom,False,16.5,2011-10-05,2011-10,2011,10,Wednesday,15,2011-10
577772,22708,WRAP DOLLY GIRL,25,2011-11-21 15:53:00,0.42,18139,United Kingdom,False,10.5,2011-11-21,2011-11,2011,11,Monday,15,2011-11
544293,21618,4 WILDFLOWER BOTANICAL CANDLES,1,2011-02-17 12:42:00,3.75,17954,United Kingdom,False,3.75,2011-02-17,2011-02,2011,2,Thursday,12,2011-02
571733,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-10-19 09:59:00,1.25,16187,United Kingdom,False,12.5,2011-10-19,2011-10,2011,10,Wednesday,9,2011-10
543371,21679,SKULLS  STICKERS,6,2011-02-07 14:53:00,0.85,14048,United Kingdom,False,5.1,2011-02-07,2011-02,2011,2,Monday,14,2011-02
563241,23549,WRAP BIRD GARDEN,25,2011-08-15 10:22:00,0.42,12758,Portugal,False,10.5,2011-08-15,2011-08,2011,8,Monday,10,2011-08
579430,22834,HAND WARMER BABUSHKA DESIGN,1,2011-11-29 13:06:00,2.1,12748,United Kingdom,False,2.1,2011-11-29,2011-11,2011,11,Tuesday,13,2011-11
550656,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-04-20 08:07:00,5.45,17652,United Kingdom,False,16.35,2011-04-20,2011-04,2011,4,Wednesday,8,2011-04
568013,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-23 11:39:00,2.49,17480,United Kingdom,False,14.94,2011-09-23,2011-09,2011,9,Friday,11,2011-09
559128,22555,PLASTERS IN TIN STRONGMAN,3,2011-07-06 12:39:00,1.65,17238,United Kingdom,False,4.949999999999999,2011-07-06,2011-07,2011,7,Wednesday,12,2011-07
580759,84817,DANISH ROSE DECORATIVE PLATE,24,2011-12-06 10:30:00,0.39,17593,United Kingdom,False,9.36,2011-12-06,2011-12,2011,12,Tuesday,10,2011-12
540169,22194,BLACK DINER WALL CLOCK,1,2011-01-05 12:20:00,8.5,14527,United Kingdom,False,8.5,2011-01-05,2011-01,2011,1,Wednesday,12,2011-01
552715,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-05-11 09:35:00,1.25,12921,United Kingdom,False,15.0,2011-05-11,2011-05,2011,5,Wednesday,9,2011-05
545523,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-03-03 12:41:00,1.25,14524,United Kingdom,False,1.25,2011-03-03,2011-03,2011,3,Thursday,12,2011-03
572871,20982,12 PENCILS TALL TUBE SKULLS,24,2011-10-26 13:24:00,0.85,13408,United Kingdom,False,20.4,2011-10-26,2011-10,2011,10,Wednesday,13,2011-10
538853,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,2010-12-14 13:35:00,0.65,16805,United Kingdom,False,1.3,2010-12-14,2010-12,2010,12,Tuesday,13,2010-12
554139,23061,VINTAGE EMBOSSED HEART,12,2011-05-23 10:34:00,1.25,14911,EIRE,False,15.0,2011-05-23,2011-05,2011,5,Monday,10,2011-05
560448,22156,HEART DECORATION WITH PEARLS,12,2011-07-19 09:29:00,0.85,12840,United Kingdom,False,10.2,2011-07-19,2011-07,2011,7,Tuesday,9,2011-07
562560,84991,60 TEATIME FAIRY CAKE CASES,24,2011-08-05 17:12:00,0.55,14156,EIRE,False,13.2,2011-08-05,2011-08,2011,8,Friday,17,2011-08
577823,23084,RABBIT NIGHT LIGHT,120,2011-11-22 09:40:00,1.79,16107,United Kingdom,False,214.8,2011-11-22,2011-11,2011,11,Tuesday,9,2011-11
572224,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-10-21 13:46:00,2.49,16558,United Kingdom,False,14.94,2011-10-21,2011-10,2011,10,Friday,13,2011-10
540550,22961,JAM MAKING SET PRINTED,12,2011-01-10 09:11:00,1.45,12539,Spain,False,17.4,2011-01-10,2011-01,2011,1,Monday,9,2011-01
578233,20727,LUNCH BAG  BLACK SKULL.,10,2011-11-23 12:20:00,1.65,14049,United Kingdom,False,16.5,2011-11-23,2011-11,2011,11,Wednesday,12,2011-11
536638,22131,FOOD CONTAINER SET 3 LOVE HEART,6,2010-12-02 11:41:00,1.95,16244,United Kingdom,False,11.7,2010-12-02,2010-12,2010,12,Thursday,11,2010-12
568512,22190,LOCAL CAFE MUG,48,2011-09-27 12:28:00,1.85,14101,United Kingdom,False,88.80000000000001,2011-09-27,2011-09,2011,9,Tuesday,12,2011-09
566913,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8,2011-09-15 14:07:00,1.45,17602,United Kingdom,False,11.6,2011-09-15,2011-09,2011,9,Thursday,14,2011-09
554098,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2011-05-22 13:01:00,9.95,14769,United Kingdom,False,19.9,2011-05-22,2011-05,2011,5,Sunday,13,2011-05
570268,23319,BOX OF 6 MINI 50'S CRACKERS,48,2011-10-10 10:16:00,2.08,13098,United Kingdom,False,99.84,2011-10-10,2011-10,2011,10,Monday,10,2011-10
569089,85049E,SCANDINAVIAN REDS RIBBONS,6,2011-09-30 12:03:00,1.25,13764,United Kingdom,False,7.5,2011-09-30,2011-09,2011,9,Friday,12,2011-09
561955,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-08-01 13:03:00,2.95,12949,United Kingdom,False,17.700000000000003,2011-08-01,2011-08,2011,8,Monday,13,2011-08
566564,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-09-13 12:26:00,1.65,15522,United Kingdom,False,3.3,2011-09-13,2011-09,2011,9,Tuesday,12,2011-09
550659,22050,PINK PAISLEY ROSE GIFT WRAP,25,2011-04-20 09:02:00,0.42,17730,United Kingdom,False,10.5,2011-04-20,2011-04,2011,4,Wednesday,9,2011-04
542303,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2011-01-27 11:05:00,2.95,12539,Spain,False,17.700000000000003,2011-01-27,2011-01,2011,1,Thursday,11,2011-01
568593,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-09-28 10:54:00,2.55,13988,United Kingdom,False,15.3,2011-09-28,2011-09,2011,9,Wednesday,10,2011-09
578929,22768,FAMILY PHOTO FRAME CORNICE,2,2011-11-27 12:31:00,9.95,13064,United Kingdom,False,19.9,2011-11-27,2011-11,2011,11,Sunday,12,2011-11
570455,22337,ANGEL DECORATION PAINTED ZINC,4,2011-10-10 15:27:00,0.65,14529,United Kingdom,False,2.6,2011-10-10,2011-10,2011,10,Monday,15,2011-10
545048,20716,PARTY FOOD SHOPPER BAG,4,2011-02-27 11:48:00,1.25,14810,United Kingdom,False,5.0,2011-02-27,2011-02,2011,2,Sunday,11,2011-02
544460,21080,SET/20 RED RETROSPOT PAPER NAPKINS,3,2011-02-20 14:01:00,0.85,16931,United Kingdom,False,2.55,2011-02-20,2011-02,2011,2,Sunday,14,2011-02
536836,47559B,TEA TIME OVEN GLOVE,6,2010-12-02 18:08:00,1.25,18168,United Kingdom,False,7.5,2010-12-02,2010-12,2010,12,Thursday,18,2010-12
571044,23122,PARTY CHARMS 50 PIECES,12,2011-10-13 13:24:00,0.83,14421,United Kingdom,False,9.96,2011-10-13,2011-10,2011,10,Thursday,13,2011-10
560453,22714,CARD BIRTHDAY COWBOY,12,2011-07-19 09:52:00,0.42,13209,United Kingdom,False,5.04,2011-07-19,2011-07,2011,7,Tuesday,9,2011-07
559836,22432,WATERING CAN PINK BUNNY,6,2011-07-13 10:09:00,1.95,13911,United Kingdom,False,11.7,2011-07-13,2011-07,2011,7,Wednesday,10,2011-07
576326,21365,MIRRORED WALL ART STARS,1,2011-11-14 15:18:00,0.75,16504,United Kingdom,False,0.75,2011-11-14,2011-11,2011,11,Monday,15,2011-11
561085,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-07-25 09:26:00,1.25,14367,United Kingdom,False,15.0,2011-07-25,2011-07,2011,7,Monday,9,2011-07
553491,82580,BATHROOM METAL SIGN,12,2011-05-17 12:44:00,0.55,15624,United Kingdom,False,6.6000000000000005,2011-05-17,2011-05,2011,5,Tuesday,12,2011-05
572028,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-10-20 11:47:00,1.25,15296,United Kingdom,False,30.0,2011-10-20,2011-10,2011,10,Thursday,11,2011-10
571552,23201,JUMBO BAG ALPHABET,10,2011-10-18 08:42:00,2.08,16848,United Kingdom,False,20.8,2011-10-18,2011-10,2011,10,Tuesday,8,2011-10
576339,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,5,2011-11-14 15:27:00,8.29,14096,United Kingdom,False,41.45,2011-11-14,2011-11,2011,11,Monday,15,2011-11
550804,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,2011-04-20 15:32:00,0.85,16676,United Kingdom,False,10.2,2011-04-20,2011-04,2011,4,Wednesday,15,2011-04
546882,22799,SWEETHEART WIRE FRUIT BOWL,2,2011-03-17 17:26:00,8.5,14422,United Kingdom,False,17.0,2011-03-17,2011-03,2011,3,Thursday,17,2011-03
548715,21385,IVORY HANGING DECORATION  HEART,4,2011-04-03 15:22:00,0.85,17758,United Kingdom,False,3.4,2011-04-03,2011-04,2011,4,Sunday,15,2011-04
556107,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2011-06-08 17:09:00,4.95,17360,United Kingdom,False,4.95,2011-06-08,2011-06,2011,6,Wednesday,17,2011-06
546951,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2011-03-18 11:30:00,1.25,17673,United Kingdom,False,7.5,2011-03-18,2011-03,2011,3,Friday,11,2011-03
579001,22997,TRAVEL CARD WALLET UNION JACK,5,2011-11-27 16:19:00,0.42,15555,United Kingdom,False,2.1,2011-11-27,2011-11,2011,11,Sunday,16,2011-11
554991,22188,BLACK HEART CARD HOLDER,1,2011-05-29 14:03:00,3.95,14823,United Kingdom,False,3.95,2011-05-29,2011-05,2011,5,Sunday,14,2011-05
548308,22970,LONDON BUS COFFEE MUG,6,2011-03-30 12:00:00,2.55,17220,United Kingdom,False,15.3,2011-03-30,2011-03,2011,3,Wednesday,12,2011-03
556072,23127,FELTCRAFT GIRL NICOLE KIT,12,2011-06-08 14:57:00,4.95,16126,United Kingdom,False,59.400000000000006,2011-06-08,2011-06,2011,6,Wednesday,14,2011-06
540023,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,4,2011-01-04 12:58:00,4.25,15039,United Kingdom,False,17.0,2011-01-04,2011-01,2011,1,Tuesday,12,2011-01
577030,21506,"FANCY FONT BIRTHDAY CARD,",12,2011-11-17 12:59:00,0.42,14060,United Kingdom,False,5.04,2011-11-17,2011-11,2011,11,Thursday,12,2011-11
552826,23109,LED TEA LIGHTS,24,2011-05-11 13:20:00,2.89,14277,France,False,69.36,2011-05-11,2011-05,2011,5,Wednesday,13,2011-05
549121,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-06 13:33:00,12.75,17140,United Kingdom,False,25.5,2011-04-06,2011-04,2011,4,Wednesday,13,2011-04
546502,21899,"KEY FOB , GARAGE DESIGN",1,2011-03-14 11:46:00,0.65,16005,United Kingdom,False,0.65,2011-03-14,2011-03,2011,3,Monday,11,2011-03
576592,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-11-15 14:47:00,3.95,13614,United Kingdom,False,3.95,2011-11-15,2011-11,2011,11,Tuesday,14,2011-11
556106,23281,FOLDING BUTTERFLY MIRROR RED,4,2011-06-08 16:54:00,0.83,14056,United Kingdom,False,3.32,2011-06-08,2011-06,2011,6,Wednesday,16,2011-06
580295,23222,CHRISTMAS TREE HANGING GOLD,2,2011-12-02 13:49:00,0.83,17841,United Kingdom,False,1.66,2011-12-02,2011-12,2011,12,Friday,13,2011-12
554106,23254,CHILDRENS CUTLERY DOLLY GIRL,4,2011-05-22 14:05:00,4.15,12710,Germany,False,16.6,2011-05-22,2011-05,2011,5,Sunday,14,2011-05
549262,21993,FLORAL FOLK STATIONERY SET,3,2011-04-07 12:38:00,2.95,14465,United Kingdom,False,8.850000000000001,2011-04-07,2011-04,2011,4,Thursday,12,2011-04
569241,23439,HAND WARMER RED LOVE HEART,12,2011-10-03 09:30:00,2.1,14488,United Kingdom,False,25.200000000000003,2011-10-03,2011-10,2011,10,Monday,9,2011-10
567662,23201,JUMBO BAG ALPHABET,2,2011-09-21 15:12:00,2.08,17758,United Kingdom,False,4.16,2011-09-21,2011-09,2011,9,Wednesday,15,2011-09
573365,21843,RED RETROSPOT CAKE STAND,1,2011-10-30 13:13:00,10.95,12584,Italy,False,10.95,2011-10-30,2011-10,2011,10,Sunday,13,2011-10
545842,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-03-07 13:37:00,4.95,15498,United Kingdom,False,19.8,2011-03-07,2011-03,2011,3,Monday,13,2011-03
574777,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,3,2011-11-07 10:23:00,9.95,17761,United Kingdom,False,29.85,2011-11-07,2011-11,2011,11,Monday,10,2011-11
577127,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-11-17 19:27:00,3.25,16871,United Kingdom,False,19.5,2011-11-17,2011-11,2011,11,Thursday,19,2011-11
563750,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-08-19 10:18:00,3.75,16122,United Kingdom,False,15.0,2011-08-19,2011-08,2011,8,Friday,10,2011-08
566717,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,2011-09-14 12:14:00,1.25,17841,United Kingdom,False,1.25,2011-09-14,2011-09,2011,9,Wednesday,12,2011-09
545238,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-01 11:02:00,1.25,15241,United Kingdom,False,30.0,2011-03-01,2011-03,2011,3,Tuesday,11,2011-03
565431,21248,DOOR HANGER  MUM + DADS ROOM,2,2011-09-04 13:15:00,1.45,14965,United Kingdom,False,2.9,2011-09-04,2011-09,2011,9,Sunday,13,2011-09
576249,23330,DECORATIVE WICKER HEART MEDIUM,3,2011-11-14 13:47:00,1.25,17811,United Kingdom,False,3.75,2011-11-14,2011-11,2011,11,Monday,13,2011-11
547876,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-03-27 15:41:00,9.95,16638,United Kingdom,False,19.9,2011-03-27,2011-03,2011,3,Sunday,15,2011-03
536796,22557,PLASTERS IN TIN VINTAGE PAISLEY,1,2010-12-02 15:46:00,1.65,15574,United Kingdom,False,1.65,2010-12-02,2010-12,2010,12,Thursday,15,2010-12
578675,23233,WRAP POPPIES  DESIGN,25,2011-11-24 18:13:00,0.42,14756,United Kingdom,False,10.5,2011-11-24,2011-11,2011,11,Thursday,18,2011-11
565209,23168,CLASSIC CAFE SUGAR DISPENSER,4,2011-09-01 16:59:00,1.25,15910,United Kingdom,False,5.0,2011-09-01,2011-09,2011,9,Thursday,16,2011-09
579503,23211,RED ROCKING HORSE HAND PAINTED,10,2011-11-29 16:23:00,1.25,17097,Spain,False,12.5,2011-11-29,2011-11,2011,11,Tuesday,16,2011-11
580502,22335,HEART DECORATION PAINTED ZINC,3,2011-12-04 13:15:00,0.65,16931,United Kingdom,False,1.95,2011-12-04,2011-12,2011,12,Sunday,13,2011-12
570348,23236,STORAGE TIN VINTAGE DOILY,6,2011-10-10 12:28:00,2.89,16982,United Kingdom,False,17.34,2011-10-10,2011-10,2011,10,Monday,12,2011-10
579868,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-11-30 16:43:00,1.25,15544,United Kingdom,False,15.0,2011-11-30,2011-11,2011,11,Wednesday,16,2011-11
568828,21704,BAG 250G SWIRLY MARBLES,12,2011-09-29 11:31:00,0.85,15175,United Kingdom,False,10.2,2011-09-29,2011-09,2011,9,Thursday,11,2011-09
547358,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-03-22 12:25:00,3.75,15998,United Kingdom,False,3.75,2011-03-22,2011-03,2011,3,Tuesday,12,2011-03
551987,22630,DOLLY GIRL LUNCH BOX,3,2011-05-05 14:55:00,1.95,15005,United Kingdom,False,5.85,2011-05-05,2011-05,2011,5,Thursday,14,2011-05
570422,22144,CHRISTMAS CRAFT LITTLE FRIENDS,40,2011-10-10 13:37:00,1.85,14132,United Kingdom,False,74.0,2011-10-10,2011-10,2011,10,Monday,13,2011-10
566630,15044A,PINK PAPER PARASOL,12,2011-09-14 10:33:00,2.95,12971,United Kingdom,False,35.400000000000006,2011-09-14,2011-09,2011,9,Wednesday,10,2011-09
568921,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-09-29 14:40:00,0.83,17373,United Kingdom,False,6.64,2011-09-29,2011-09,2011,9,Thursday,14,2011-09
578817,23145,ZINC T-LIGHT HOLDER STAR LARGE,2,2011-11-25 13:45:00,0.95,16764,United Kingdom,False,1.9,2011-11-25,2011-11,2011,11,Friday,13,2011-11
577336,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-11-18 14:50:00,1.25,14793,United Kingdom,False,15.0,2011-11-18,2011-11,2011,11,Friday,14,2011-11
547078,10135,COLOURING PENCILS BROWN TUBE,20,2011-03-20 14:41:00,1.25,14408,United Kingdom,False,25.0,2011-03-20,2011-03,2011,3,Sunday,14,2011-03
557959,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-06-23 19:29:00,2.1,17351,United Kingdom,False,2.1,2011-06-23,2011-06,2011,6,Thursday,19,2011-06
553842,20725,LUNCH BAG RED RETROSPOT,20,2011-05-19 12:24:00,1.65,12524,Germany,False,33.0,2011-05-19,2011-05,2011,5,Thursday,12,2011-05
568568,22422,TOOTHPASTE TUBE PEN,12,2011-09-28 08:48:00,0.65,14412,United Kingdom,False,7.800000000000001,2011-09-28,2011-09,2011,9,Wednesday,8,2011-09
550997,22100,SKULLS SQUARE TISSUE BOX,12,2011-04-26 09:04:00,1.25,17735,United Kingdom,False,15.0,2011-04-26,2011-04,2011,4,Tuesday,9,2011-04
546660,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-03-15 14:32:00,5.95,14156,EIRE,False,11.9,2011-03-15,2011-03,2011,3,Tuesday,14,2011-03
548560,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-04-01 10:10:00,1.25,13468,United Kingdom,False,30.0,2011-04-01,2011-04,2011,4,Friday,10,2011-04
579605,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,2011-11-30 12:01:00,2.95,15024,United Kingdom,False,23.6,2011-11-30,2011-11,2011,11,Wednesday,12,2011-11
547357,21402,RED  EGG  SPOON,24,2011-03-22 12:15:00,0.12,17613,United Kingdom,False,2.88,2011-03-22,2011-03,2011,3,Tuesday,12,2011-03
581585,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-12-09 12:31:00,3.75,15804,United Kingdom,False,30.0,2011-12-09,2011-12,2011,12,Friday,12,2011-12
565144,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-09-01 13:50:00,2.08,16456,United Kingdom,False,41.6,2011-09-01,2011-09,2011,9,Thursday,13,2011-09
554986,20728,LUNCH BAG CARS BLUE,4,2011-05-29 12:35:00,1.65,14451,United Kingdom,False,6.6,2011-05-29,2011-05,2011,5,Sunday,12,2011-05
552332,21035,SET/2 RED RETROSPOT TEA TOWELS,6,2011-05-09 10:24:00,3.25,13908,United Kingdom,False,19.5,2011-05-09,2011-05,2011,5,Monday,10,2011-05
575482,22696,WICKER WREATH LARGE,4,2011-11-09 16:33:00,1.95,15916,United Kingdom,False,7.8,2011-11-09,2011-11,2011,11,Wednesday,16,2011-11
560125,21154,RED RETROSPOT OVEN GLOVE,2,2011-07-15 10:44:00,1.25,18118,United Kingdom,False,2.5,2011-07-15,2011-07,2011,7,Friday,10,2011-07
572921,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-10-26 16:57:00,1.25,15993,United Kingdom,False,7.5,2011-10-26,2011-10,2011,10,Wednesday,16,2011-10
552530,23206,LUNCH BAG APPLE DESIGN,10,2011-05-10 08:58:00,1.65,13055,United Kingdom,False,16.5,2011-05-10,2011-05,2011,5,Tuesday,8,2011-05
568069,23513,EMBROIDERED RIBBON REEL SUSIE,6,2011-09-23 14:05:00,2.08,13336,United Kingdom,False,12.48,2011-09-23,2011-09,2011,9,Friday,14,2011-09
544191,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2011-02-16 16:57:00,7.95,13089,United Kingdom,False,47.7,2011-02-16,2011-02,2011,2,Wednesday,16,2011-02
571312,22984,CARD GINGHAM ROSE,12,2011-10-17 10:42:00,0.42,12474,Germany,False,5.04,2011-10-17,2011-10,2011,10,Monday,10,2011-10
571682,15056N,EDWARDIAN PARASOL NATURAL,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,False,5.95,2011-10-18,2011-10,2011,10,Tuesday,14,2011-10
544930,22457,NATURAL SLATE HEART CHALKBOARD,2,2011-02-24 18:26:00,2.95,17472,United Kingdom,False,5.9,2011-02-24,2011-02,2011,2,Thursday,18,2011-02
559676,22090,PAPER BUNTING RETROSPOT,6,2011-07-11 14:40:00,2.95,17340,United Kingdom,False,17.700000000000003,2011-07-11,2011-07,2011,7,Monday,14,2011-07
580958,23570,TRADITIONAL PICK UP STICKS GAME,1,2011-12-06 14:30:00,1.25,17266,United Kingdom,False,1.25,2011-12-06,2011-12,2011,12,Tuesday,14,2011-12
541220,22557,PLASTERS IN TIN VINTAGE PAISLEY,192,2011-01-14 14:11:00,1.45,14156,EIRE,False,278.4,2011-01-14,2011-01,2011,1,Friday,14,2011-01
562576,22627,MINT KITCHEN SCALES,1,2011-08-07 13:08:00,8.5,15518,United Kingdom,False,8.5,2011-08-07,2011-08,2011,8,Sunday,13,2011-08
549321,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-04-08 10:19:00,12.75,14243,United Kingdom,False,25.5,2011-04-08,2011-04,2011,4,Friday,10,2011-04
540362,22355,CHARLOTTE BAG SUKI DESIGN,5,2011-01-06 15:42:00,0.85,13656,United Kingdom,False,4.25,2011-01-06,2011-01,2011,1,Thursday,15,2011-01
581426,84006,MAGIC TREE -PAPER FLOWERS,12,2011-12-08 15:31:00,0.85,17757,United Kingdom,False,10.2,2011-12-08,2011-12,2011,12,Thursday,15,2011-12
538183,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,2010-12-10 10:21:00,4.25,16265,United Kingdom,False,8.5,2010-12-10,2010-12,2010,12,Friday,10,2010-12
566408,23169,CLASSIC GLASS COOKIE JAR,3,2011-09-12 13:43:00,4.15,16984,United Kingdom,False,12.45,2011-09-12,2011-09,2011,9,Monday,13,2011-09
578270,22755,SMALL PURPLE BABUSHKA NOTEBOOK,2,2011-11-23 13:39:00,1.63,14096,United Kingdom,False,3.26,2011-11-23,2011-11,2011,11,Wednesday,13,2011-11
545290,21935,SUKI  SHOULDER BAG,30,2011-03-01 12:01:00,1.65,14688,United Kingdom,False,49.5,2011-03-01,2011-03,2011,3,Tuesday,12,2011-03
561894,22971,QUEENS GUARD COFFEE MUG,1,2011-07-31 15:00:00,2.55,14456,United Kingdom,False,2.55,2011-07-31,2011-07,2011,7,Sunday,15,2011-07
569561,37449,CERAMIC CAKE STAND + HANGING CAKES,4,2011-10-05 09:42:00,9.95,13468,United Kingdom,False,39.8,2011-10-05,2011-10,2011,10,Wednesday,9,2011-10
546562,79321,CHILLI LIGHTS,4,2011-03-15 10:45:00,5.75,16293,United Kingdom,False,23.0,2011-03-15,2011-03,2011,3,Tuesday,10,2011-03
538146,22629,SPACEBOY LUNCH BOX,12,2010-12-09 16:10:00,1.95,15596,United Kingdom,False,23.4,2010-12-09,2010-12,2010,12,Thursday,16,2010-12
555016,23206,LUNCH BAG APPLE DESIGN,10,2011-05-31 11:09:00,1.65,13113,United Kingdom,False,16.5,2011-05-31,2011-05,2011,5,Tuesday,11,2011-05
545701,47566B,TEA TIME PARTY BUNTING,5,2011-03-06 15:17:00,4.95,17107,United Kingdom,False,24.75,2011-03-06,2011-03,2011,3,Sunday,15,2011-03
567181,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-09-18 15:15:00,0.42,17750,United Kingdom,False,10.08,2011-09-18,2011-09,2011,9,Sunday,15,2011-09
539470,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-19 14:03:00,1.69,14472,United Kingdom,False,13.52,2010-12-19,2010-12,2010,12,Sunday,14,2010-12
571372,23101,SILVER STARS TABLE DECORATION,1,2011-10-17 11:55:00,0.83,17201,United Kingdom,False,0.83,2011-10-17,2011-10,2011,10,Monday,11,2011-10
547204,21527,RED RETROSPOT TRADITIONAL TEAPOT,2,2011-03-21 13:58:00,7.95,13491,United Kingdom,False,15.9,2011-03-21,2011-03,2011,3,Monday,13,2011-03
538715,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-14 11:03:00,1.65,14907,United Kingdom,False,19.8,2010-12-14,2010-12,2010,12,Tuesday,11,2010-12
575988,23570,TRADITIONAL PICK UP STICKS GAME,12,2011-11-13 14:18:00,1.25,13018,United Kingdom,False,15.0,2011-11-13,2011-11,2011,11,Sunday,14,2011-11
572060,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-10-20 12:52:00,1.49,12569,Germany,False,17.88,2011-10-20,2011-10,2011,10,Thursday,12,2011-10
540288,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-01-06 12:45:00,7.95,17634,United Kingdom,False,7.95,2011-01-06,2011-01,2011,1,Thursday,12,2011-01
555124,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-05-31 15:26:00,1.25,18204,United Kingdom,False,1.25,2011-05-31,2011-05,2011,5,Tuesday,15,2011-05
572658,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-25 12:29:00,4.95,17690,United Kingdom,False,19.8,2011-10-25,2011-10,2011,10,Tuesday,12,2011-10
558084,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-06-26 11:47:00,0.85,14837,United Kingdom,False,10.2,2011-06-26,2011-06,2011,6,Sunday,11,2011-06
564304,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-08-24 12:11:00,9.95,14527,United Kingdom,False,9.95,2011-08-24,2011-08,2011,8,Wednesday,12,2011-08
567164,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-09-18 11:51:00,1.95,14487,United Kingdom,False,15.6,2011-09-18,2011-09,2011,9,Sunday,11,2011-09
567822,22818,CARD CHRISTMAS VILLAGE,24,2011-09-22 12:54:00,0.42,17644,United Kingdom,False,10.08,2011-09-22,2011-09,2011,9,Thursday,12,2011-09
571653,21818,GLITTER HEART DECORATION,36,2011-10-18 12:17:00,0.39,14298,United Kingdom,False,14.04,2011-10-18,2011-10,2011,10,Tuesday,12,2011-10
551400,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-04-28 13:18:00,1.65,17160,United Kingdom,False,16.5,2011-04-28,2011-04,2011,4,Thursday,13,2011-04
